product_id,product_name,category,sub_category,brand,price,cost_price,launch_date,is_active
P-13288,Product_13288,Electronics,Laptop,Brand_27,44955.34,26958.17,2022-02-10,Y
P-13289,Product_13289,Electronics,Laptop,Brand_5,1270.42,754.42,2022-01-28,N
P-13290,Product_13290,Grocery,Food,Brand_40,12653.81,7374.81,2022-04-18,N
P-13291,Product_13291,Grocery,Beverages,Brand_34,35227.67,18793.19,2023-08-30,N
P-13292,Product_13292,Electronics,Accessories,Brand_69,5283.42,4125.09,2024-08-27,Y
P-13293,Product_13293,Electronics,Mobile,Brand_32,13724.75,6985.15,2024-09-29,N
P-13294,Product_13294,Grocery,Food,Brand_54,21811.88,14782.13,2022-01-26,N
P-13295,Product_13295,Electronics,Mobile,Brand_49,45291.01,31584.65,2024-09-19,N
P-13296,Product_13296,Fashion,Women,Brand_74,14352.97,10381.97,2022-09-22,Y
P-13297,Product_13297,Home,Decor,Brand_23,49445.37,29870.95,2022-12-22,Y
P-13298,Product_13298,Fashion,Men,Brand_10,27987.17,16180.6,2024-12-01,N
P-13299,Product_13299,Electronics,Accessories,Brand_37,36149.44,25781.52,2023-02-10,Y
P-13300,Product_13300,Home,Furniture,Brand_1,6936.09,4146.18,2022-04-17,Y
P-13301,Product_13301,Grocery,Beverages,Brand_85,32758.73,21586.3,2024-05-30,Y
P-13302,Product_13302,Grocery,Food,Brand_6,43596.27,24873.44,2022-10-04,Y
P-13303,Product_13303,Fashion,Men,Brand_80,13591.7,9305.89,2022-11-13,Y
P-13304,Product_13304,Grocery,Beverages,Brand_30,43346.59,23847.07,2024-01-12,N
P-13305,Product_13305,Home,Furniture,Brand_18,32347.32,24376.05,2022-12-11,Y
P-13306,Product_13306,Electronics,Laptop,Brand_61,29247.14,16962.65,2024-08-06,Y
P-13307,Product_13307,Home,Decor,Brand_66,45152.22,27031.35,2024-07-22,N
P-13308,Product_13308,Electronics,Accessories,Brand_50,14279.82,10017.61,2023-11-16,N
P-13309,Product_13309,Grocery,Beverages,Brand_6,16933.94,12103.06,2022-05-10,Y
P-13310,Product_13310,Home,Decor,Brand_56,24498.8,18135.89,2022-01-04,N
P-13311,Product_13311,Electronics,Mobile,Brand_11,13708.75,7955.92,2023-06-10,Y
P-13312,Product_13312,Home,Decor,Brand_40,6198.14,3460.25,2022-12-15,N
P-13313,Product_13313,Fashion,Women,Brand_11,7577.83,4934.71,2024-09-14,Y
P-13314,Product_13314,Electronics,Accessories,Brand_22,44809.2,25344.58,2022-03-27,N
P-13315,Product_13315,Electronics,Accessories,Brand_17,20406.83,13713.89,2022-04-23,Y
P-13316,Product_13316,Fashion,Kids,Brand_85,1303.97,652.82,2022-05-21,N
P-13317,Product_13317,Fashion,Women,Brand_54,23998.3,18284.49,2022-06-14,Y
P-13318,Product_13318,Home,Decor,Brand_75,39831.17,26127.35,2023-04-04,N
P-13319,Product_13319,Electronics,Accessories,Brand_85,8092.14,4421.37,2022-09-02,Y
P-13320,Product_13320,Fashion,Men,Brand_12,1394.89,939.68,2023-01-24,Y
P-13321,Product_13321,Electronics,Accessories,Brand_9,11231.3,5653.4,2022-10-07,N
P-13322,Product_13322,Electronics,Accessories,Brand_10,7883.62,6141.49,2022-08-03,N
P-13323,Product_13323,Electronics,Accessories,Brand_9,26020.86,19532.93,2024-02-24,Y
P-13324,Product_13324,Home,Decor,Brand_6,23194.39,17941.05,2022-11-19,N
P-13325,Product_13325,Fashion,Kids,Brand_13,43967.57,22045.11,2023-04-10,N
P-13326,Product_13326,Fashion,Men,Brand_23,34698.7,20287.32,2024-05-31,Y
P-13327,Product_13327,Fashion,Men,Brand_12,48742.09,36848.45,2024-11-21,Y
P-13328,Product_13328,Grocery,Food,Brand_53,14477.91,11244.35,2023-03-11,N
P-13329,Product_13329,Grocery,Beverages,Brand_16,34613.94,17790.69,2022-11-21,Y
P-13330,Product_13330,Home,Decor,Brand_61,2849.92,2035.38,2024-04-19,Y
P-13331,Product_13331,Electronics,Laptop,Brand_16,3685.54,1985.3,2024-06-06,N
P-13332,Product_13332,Grocery,Food,Brand_5,44421.3,24386.5,2023-10-23,N
P-13333,Product_13333,Fashion,Women,Brand_36,26040.42,17064.82,2022-08-18,N
P-13334,Product_13334,Home,Decor,Brand_4,6807.84,4377.35,2023-03-30,N
P-13335,Product_13335,Electronics,Laptop,Brand_49,22689.64,16224.49,2022-08-26,Y
P-13336,Product_13336,Grocery,Beverages,Brand_44,12878.7,8626.49,2023-02-11,N
P-13337,Product_13337,Electronics,Mobile,Brand_54,41746.77,25745.58,2024-07-18,Y
P-13338,Product_13338,Fashion,Men,Brand_59,41231.48,28899.98,2022-10-23,Y
P-13339,Product_13339,Electronics,Laptop,Brand_91,31565.61,23812.56,2023-03-09,Y
P-13340,Product_13340,Grocery,Food,Brand_3,32919.05,21812.53,2023-11-30,Y
P-13341,Product_13341,Home,Decor,Brand_47,164.25,106.48,2022-10-30,Y
P-13342,Product_13342,Fashion,Men,Brand_44,46654.36,27113.91,2024-03-24,N
P-13343,Product_13343,Grocery,Food,Brand_95,29196.95,16130.77,2022-10-16,Y
P-13344,Product_13344,Fashion,Kids,Brand_26,4589.73,3340.08,2022-08-21,N
P-13345,Product_13345,Grocery,Food,Brand_62,40575.52,25084.03,2024-03-20,N
P-13346,Product_13346,Grocery,Food,Brand_92,1523.51,1171.65,2023-02-08,N
P-13347,Product_13347,Electronics,Accessories,Brand_3,14740.62,8984.18,2024-08-10,Y
P-13348,Product_13348,Fashion,Kids,Brand_68,8016.79,6213.97,2022-09-19,Y
P-13349,Product_13349,Grocery,Food,Brand_72,3506.28,2316.91,2023-03-22,Y
P-13350,Product_13350,Grocery,Food,Brand_54,24669.28,18873.69,2024-07-23,Y
P-13351,Product_13351,Electronics,Mobile,Brand_29,6747.8,5377.8,2023-09-04,Y
P-13352,Product_13352,Fashion,Women,Brand_13,25914.8,15396.87,2022-06-04,N
P-13353,Product_13353,Home,Furniture,Brand_88,21037.77,16528.27,2023-07-13,Y
P-13354,Product_13354,Fashion,Men,Brand_41,33993.33,18774.5,2023-08-11,N
P-13355,Product_13355,Grocery,Food,Brand_17,24491.25,18517.19,2023-11-24,Y
P-13356,Product_13356,Electronics,Laptop,Brand_16,23353.2,18116.18,2024-02-07,Y
P-13357,Product_13357,Home,Decor,Brand_97,45899.95,31929.6,2024-01-29,N
P-13358,Product_13358,Home,Decor,Brand_44,7294.76,5657.27,2023-04-25,Y
P-13359,Product_13359,Electronics,Laptop,Brand_32,12875.69,8412.52,2024-07-12,Y
P-13360,Product_13360,Home,Decor,Brand_21,40945.5,27648.99,2023-05-08,N
P-13361,Product_13361,Electronics,Accessories,Brand_18,14149.78,8871.09,2023-10-02,Y
P-13362,Product_13362,Home,Decor,Brand_80,1406.37,728.53,2023-02-01,Y
P-13363,Product_13363,Home,Decor,Brand_31,32415.09,19887.78,2024-08-12,N
P-13364,Product_13364,Electronics,Mobile,Brand_5,36362.52,20532.78,2024-12-16,Y
P-13365,Product_13365,Electronics,Accessories,Brand_60,40029.16,25368.92,2022-04-09,N
P-13366,Product_13366,Electronics,Laptop,Brand_85,5185.13,3596.95,2022-05-08,N
P-13367,Product_13367,Fashion,Kids,Brand_30,43176.65,21869.87,2024-04-20,Y
P-13368,Product_13368,Electronics,Laptop,Brand_69,1947.69,1404.25,2024-10-25,N
P-13369,Product_13369,Grocery,Beverages,Brand_29,17826.99,10907.33,2023-01-10,N
P-13370,Product_13370,Grocery,Food,Brand_13,3688.02,2920.32,2023-03-22,N
P-13371,Product_13371,Grocery,Food,Brand_11,9637.98,6305.12,2023-08-09,Y
P-13372,Product_13372,Home,Decor,Brand_89,23519.38,17012.96,2023-11-16,N
P-13373,Product_13373,Fashion,Women,Brand_99,18494.47,10987.03,2024-12-23,N
P-13374,Product_13374,Fashion,Women,Brand_51,19380.07,15367.86,2023-10-11,N
P-13375,Product_13375,Fashion,Kids,Brand_2,31223.83,23448.84,2022-09-14,N
P-13376,Product_13376,Fashion,Men,Brand_65,24464.93,14877.33,2022-09-10,N
P-13377,Product_13377,Grocery,Food,Brand_94,47290.41,31439.36,2022-08-19,N
P-13378,Product_13378,Grocery,Beverages,Brand_71,28653.63,20531.24,2023-09-04,N
P-13379,Product_13379,Electronics,Accessories,Brand_38,9246.68,6023.42,2022-02-17,Y
P-13380,Product_13380,Grocery,Food,Brand_57,1531.74,947.14,2023-04-03,Y
P-13381,Product_13381,Fashion,Kids,Brand_35,34648.09,19267.59,2024-07-20,N
P-13382,Product_13382,Grocery,Beverages,Brand_17,31630.23,16190.26,2023-09-05,Y
P-13383,Product_13383,Fashion,Women,Brand_55,35579.58,20951.32,2022-11-08,Y
P-13384,Product_13384,Home,Furniture,Brand_2,27950.76,14061.41,2022-02-08,N
P-13385,Product_13385,Fashion,Women,Brand_80,12572.03,9416.94,2024-09-23,Y
P-13386,Product_13386,Fashion,Men,Brand_54,46006.94,32836.04,2023-06-25,N
P-13387,Product_13387,Fashion,Women,Brand_60,24776.76,19678.76,2022-10-02,N
P-13388,Product_13388,Electronics,Laptop,Brand_71,20857.45,16369.82,2022-11-19,Y
P-13389,Product_13389,Fashion,Women,Brand_63,30938.04,15642.64,2024-01-01,Y
P-13390,Product_13390,Home,Decor,Brand_68,1510.31,986.78,2024-04-01,N
P-13391,Product_13391,Electronics,Laptop,Brand_54,18977.92,10284.62,2024-06-09,Y
P-13392,Product_13392,Electronics,Laptop,Brand_17,27551.07,19868.3,2023-12-09,Y
P-13393,Product_13393,Grocery,Beverages,Brand_11,44183.5,24960.81,2024-10-30,Y
P-13394,Product_13394,Grocery,Beverages,Brand_83,31558.47,22606.39,2024-07-12,Y
P-13395,Product_13395,Grocery,Beverages,Brand_85,9296.94,6592.94,2023-04-28,Y
P-13396,Product_13396,Electronics,Laptop,Brand_38,41430.56,28537.47,2022-10-12,N
P-13397,Product_13397,Electronics,Laptop,Brand_34,23102.73,15910.22,2024-07-29,Y
P-13398,Product_13398,Fashion,Men,Brand_79,22261.74,17060.0,2022-03-20,N
P-13399,Product_13399,Electronics,Accessories,Brand_86,7173.88,5162.62,2022-08-15,N
P-13400,Product_13400,Fashion,Kids,Brand_95,19310.19,12991.96,2024-03-15,N
P-13401,Product_13401,Grocery,Food,Brand_77,34576.91,25890.89,2022-07-25,Y
P-13402,Product_13402,Electronics,Mobile,Brand_68,39917.18,26700.18,2024-05-12,Y
P-13403,Product_13403,Home,Furniture,Brand_1,4918.64,3231.28,2023-09-23,N
P-13404,Product_13404,Electronics,Accessories,Brand_81,23132.79,13639.42,2022-05-03,Y
P-13405,Product_13405,Grocery,Food,Brand_52,14993.71,10491.47,2024-08-30,Y
P-13406,Product_13406,Electronics,Mobile,Brand_99,46223.03,26421.96,2024-10-27,Y
P-13407,Product_13407,Grocery,Food,Brand_53,44197.7,22466.31,2024-01-25,Y
P-13408,Product_13408,Home,Decor,Brand_58,32239.38,16757.14,2024-06-20,N
P-13409,Product_13409,Grocery,Beverages,Brand_5,33449.55,24785.21,2023-10-15,N
P-13410,Product_13410,Fashion,Kids,Brand_90,19744.64,10269.03,2023-12-26,N
P-13411,Product_13411,Grocery,Beverages,Brand_10,19300.58,10261.16,2023-05-20,Y
P-13412,Product_13412,Fashion,Men,Brand_95,34804.39,19325.45,2023-08-10,N
P-13413,Product_13413,Fashion,Men,Brand_87,6213.2,4390.5,2022-01-17,Y
P-13414,Product_13414,Home,Furniture,Brand_87,1156.96,775.14,2023-07-16,Y
P-13415,Product_13415,Grocery,Food,Brand_16,38315.78,28482.67,2022-12-02,Y
P-13416,Product_13416,Fashion,Women,Brand_41,32183.66,19804.91,2024-03-11,N
P-13417,Product_13417,Home,Decor,Brand_75,13531.83,8606.22,2023-01-12,N
P-13418,Product_13418,Fashion,Men,Brand_11,21347.15,12120.45,2024-10-17,Y
P-13419,Product_13419,Home,Furniture,Brand_64,18498.61,11766.82,2023-06-16,N
P-13420,Product_13420,Home,Decor,Brand_66,49773.43,28388.4,2023-09-03,N
P-13421,Product_13421,Home,Furniture,Brand_32,31822.13,20227.17,2022-12-01,Y
P-13422,Product_13422,Home,Decor,Brand_94,35800.08,22610.87,2024-12-14,Y
P-13423,Product_13423,Electronics,Laptop,Brand_84,5568.46,3307.36,2022-04-05,N
P-13424,Product_13424,Electronics,Mobile,Brand_54,7718.64,4002.79,2023-10-21,N
P-13425,Product_13425,Fashion,Kids,Brand_59,10013.83,6631.98,2023-09-07,N
P-13426,Product_13426,Fashion,Women,Brand_13,41380.33,21995.0,2022-05-26,N
P-13427,Product_13427,Electronics,Laptop,Brand_63,41220.02,25558.88,2024-09-19,N
P-13428,Product_13428,Fashion,Men,Brand_71,43719.34,27546.75,2024-10-24,N
P-13429,Product_13429,Grocery,Food,Brand_3,40169.75,25676.76,2023-06-14,Y
P-13430,Product_13430,Electronics,Mobile,Brand_99,5750.3,3454.19,2023-03-18,N
P-13431,Product_13431,Fashion,Kids,Brand_1,27081.08,16810.76,2023-06-05,Y
P-13432,Product_13432,Grocery,Beverages,Brand_63,41546.6,28750.35,2022-11-20,Y
P-13433,Product_13433,Electronics,Mobile,Brand_83,36973.31,24860.29,2022-09-18,N
P-13434,Product_13434,Grocery,Beverages,Brand_90,27086.73,18586.53,2023-05-21,N
P-13435,Product_13435,Grocery,Beverages,Brand_40,38662.76,25698.53,2024-11-02,N
P-13436,Product_13436,Electronics,Mobile,Brand_2,1108.22,846.69,2024-07-02,N
P-13437,Product_13437,Grocery,Beverages,Brand_58,20557.46,11946.06,2024-09-03,Y
P-13438,Product_13438,Electronics,Laptop,Brand_31,22457.66,16543.42,2023-07-12,Y
P-13439,Product_13439,Fashion,Kids,Brand_71,44633.83,30626.38,2024-11-03,N
P-13440,Product_13440,Fashion,Men,Brand_68,11441.49,5962.04,2024-08-01,Y
P-13441,Product_13441,Electronics,Mobile,Brand_91,26507.0,13472.22,2022-10-09,Y
P-13442,Product_13442,Electronics,Laptop,Brand_66,26169.85,18042.02,2022-04-22,N
P-13443,Product_13443,Electronics,Mobile,Brand_47,21846.61,16148.55,2024-03-08,Y
P-13444,Product_13444,Fashion,Women,Brand_25,43106.09,33286.24,2024-12-22,Y
P-13445,Product_13445,Fashion,Men,Brand_70,2587.21,2010.45,2024-01-09,Y
P-13446,Product_13446,Home,Furniture,Brand_14,25473.79,14713.12,2023-02-12,Y
P-13447,Product_13447,Fashion,Men,Brand_65,19536.15,9955.4,2023-02-18,Y
P-13448,Product_13448,Home,Decor,Brand_32,8907.8,4803.9,2024-03-11,N
P-13449,Product_13449,Electronics,Accessories,Brand_48,3468.05,2321.54,2022-09-15,N
P-13450,Product_13450,Electronics,Mobile,Brand_69,41573.31,25856.04,2024-05-18,N
P-13451,Product_13451,Fashion,Kids,Brand_30,43022.78,24197.79,2022-06-09,N
P-13452,Product_13452,Home,Furniture,Brand_49,31319.89,19581.45,2022-12-30,N
P-13453,Product_13453,Fashion,Men,Brand_75,47821.48,37230.55,2023-08-02,Y
P-13454,Product_13454,Electronics,Accessories,Brand_17,30983.39,16791.81,2024-09-26,N
P-13455,Product_13455,Grocery,Beverages,Brand_47,29383.12,23275.85,2024-11-12,Y
P-13456,Product_13456,Grocery,Beverages,Brand_61,8633.52,6271.55,2024-09-14,N
P-13457,Product_13457,Home,Decor,Brand_7,8669.32,6603.99,2022-05-06,Y
P-13458,Product_13458,Electronics,Accessories,Brand_54,9471.2,5923.3,2022-04-20,Y
P-13459,Product_13459,Home,Decor,Brand_82,5106.21,2984.73,2023-10-09,N
P-13460,Product_13460,Fashion,Kids,Brand_64,28563.94,15147.6,2022-07-18,Y
P-13461,Product_13461,Electronics,Laptop,Brand_51,17979.26,13428.56,2023-08-03,Y
P-13462,Product_13462,Electronics,Mobile,Brand_5,13948.46,10532.44,2024-01-06,N
P-13463,Product_13463,Grocery,Beverages,Brand_56,43063.74,29851.41,2022-12-12,N
P-13464,Product_13464,Home,Furniture,Brand_27,25046.59,15470.79,2024-08-12,Y
P-13465,Product_13465,Fashion,Kids,Brand_46,28559.37,18793.55,2024-12-23,Y
P-13466,Product_13466,Grocery,Beverages,Brand_93,4054.94,2961.31,2024-11-25,Y
P-13467,Product_13467,Fashion,Women,Brand_16,26122.68,19513.59,2022-07-01,N
P-13468,Product_13468,Fashion,Men,Brand_83,39731.65,25445.37,2022-01-07,Y
P-13469,Product_13469,Home,Decor,Brand_87,19134.26,10989.92,2023-03-06,N
P-13470,Product_13470,Grocery,Beverages,Brand_17,41954.61,29924.78,2023-10-02,N
P-13471,Product_13471,Fashion,Kids,Brand_96,34996.22,17830.09,2023-01-26,N
P-13472,Product_13472,Fashion,Women,Brand_54,11133.28,6511.35,2022-06-13,N
P-13473,Product_13473,Electronics,Mobile,Brand_65,39676.49,30503.32,2023-12-30,N
P-13474,Product_13474,Grocery,Food,Brand_95,420.43,310.88,2023-11-04,N
P-13475,Product_13475,Fashion,Kids,Brand_4,35987.96,27588.29,2023-12-15,N
P-13476,Product_13476,Electronics,Laptop,Brand_96,40234.1,22428.96,2022-09-15,Y
P-13477,Product_13477,Fashion,Kids,Brand_23,37922.47,22316.49,2024-06-24,Y
P-13478,Product_13478,Grocery,Food,Brand_70,40460.65,25714.15,2024-10-19,N
P-13479,Product_13479,Grocery,Beverages,Brand_15,4076.31,2455.76,2024-02-16,N
P-13480,Product_13480,Home,Furniture,Brand_83,30433.67,20779.25,2023-03-23,N
P-13481,Product_13481,Home,Furniture,Brand_14,5758.81,3921.01,2024-10-08,Y
P-13482,Product_13482,Grocery,Beverages,Brand_38,10907.28,7957.92,2022-08-05,Y
P-13483,Product_13483,Fashion,Men,Brand_51,39568.0,20474.4,2024-01-31,N
P-13484,Product_13484,Home,Furniture,Brand_2,42507.1,27752.05,2022-10-09,Y
P-13485,Product_13485,Grocery,Beverages,Brand_97,38740.52,21836.15,2023-07-10,N
P-13486,Product_13486,Fashion,Women,Brand_11,41844.64,21682.31,2023-12-09,N
P-13487,Product_13487,Electronics,Accessories,Brand_9,43589.21,26517.22,2022-07-23,N
P-13488,Product_13488,Fashion,Kids,Brand_5,15352.42,10284.6,2022-04-23,N
P-13489,Product_13489,Fashion,Men,Brand_59,35712.7,27357.43,2023-08-14,N
P-13490,Product_13490,Electronics,Accessories,Brand_95,38980.69,22055.95,2022-01-30,N
P-13491,Product_13491,Fashion,Men,Brand_91,36019.77,22350.85,2024-08-31,Y
P-13492,Product_13492,Fashion,Women,Brand_88,40390.35,31063.46,2023-07-08,Y
P-13493,Product_13493,Home,Decor,Brand_25,12610.18,7871.73,2024-02-01,N
P-13494,Product_13494,Electronics,Laptop,Brand_44,31722.42,23717.1,2022-05-22,N
P-13495,Product_13495,Home,Decor,Brand_34,2026.49,1034.6,2022-06-04,Y
P-13496,Product_13496,Fashion,Kids,Brand_22,45884.61,23182.97,2022-06-17,N
P-13497,Product_13497,Grocery,Beverages,Brand_61,19884.48,14590.83,2024-11-27,N
P-13498,Product_13498,Fashion,Men,Brand_60,6052.18,4693.08,2022-10-28,N
P-13499,Product_13499,Electronics,Mobile,Brand_28,1908.38,1062.31,2024-11-25,Y
P-13500,Product_13500,Home,Decor,Brand_34,18359.23,10496.28,2024-04-15,Y
P-13501,Product_13501,Electronics,Laptop,Brand_86,36744.98,28670.96,2024-11-04,N
P-13502,Product_13502,Home,Furniture,Brand_58,47426.56,29606.1,2024-03-22,Y
P-13503,Product_13503,Fashion,Women,Brand_30,29922.54,23593.84,2022-10-18,N
P-13504,Product_13504,Fashion,Kids,Brand_71,22234.58,14700.57,2022-08-22,Y
P-13505,Product_13505,Fashion,Women,Brand_48,38555.95,24564.58,2024-12-28,N
P-13506,Product_13506,Home,Decor,Brand_59,7389.18,5015.94,2023-09-26,Y
P-13507,Product_13507,Electronics,Mobile,Brand_18,33258.12,18015.41,2024-09-27,N
P-13508,Product_13508,Home,Decor,Brand_42,12517.2,6510.67,2024-07-02,Y
P-13509,Product_13509,Electronics,Laptop,Brand_58,10016.1,6463.5,2022-06-25,N
P-13510,Product_13510,Fashion,Kids,Brand_45,42914.05,25169.78,2022-08-15,N
P-13511,Product_13511,Electronics,Laptop,Brand_6,31793.98,18897.3,2022-12-03,N
P-13512,Product_13512,Fashion,Men,Brand_48,18396.06,10191.23,2022-01-27,N
P-13513,Product_13513,Fashion,Kids,Brand_24,38278.58,24369.92,2024-06-11,N
P-13514,Product_13514,Home,Decor,Brand_63,4485.14,3052.16,2022-08-16,N
P-13515,Product_13515,Home,Furniture,Brand_20,45517.42,36003.39,2022-04-09,Y
P-13516,Product_13516,Electronics,Accessories,Brand_20,41935.03,30428.89,2024-07-06,Y
P-13517,Product_13517,Fashion,Women,Brand_94,8219.09,4798.6,2022-08-24,N
P-13518,Product_13518,Home,Decor,Brand_58,19335.39,13782.8,2024-03-14,N
P-13519,Product_13519,Grocery,Beverages,Brand_89,43826.07,30798.12,2024-04-26,N
P-13520,Product_13520,Electronics,Laptop,Brand_78,18034.41,12533.27,2024-06-17,N
P-13521,Product_13521,Home,Furniture,Brand_67,12348.69,9147.81,2024-10-21,Y
P-13522,Product_13522,Electronics,Mobile,Brand_36,38992.78,28118.82,2024-08-25,N
P-13523,Product_13523,Home,Furniture,Brand_39,12613.63,10067.67,2023-07-19,Y
P-13524,Product_13524,Fashion,Kids,Brand_11,4903.72,2729.38,2023-07-25,N
P-13525,Product_13525,Grocery,Food,Brand_53,13232.75,8332.22,2023-02-18,N
P-13526,Product_13526,Grocery,Food,Brand_51,40034.89,20035.17,2022-06-09,N
P-13527,Product_13527,Home,Furniture,Brand_27,9447.38,6570.04,2022-05-23,Y
P-13528,Product_13528,Home,Furniture,Brand_82,6343.53,3603.44,2022-11-07,Y
P-13529,Product_13529,Fashion,Women,Brand_16,13098.67,8163.27,2023-12-24,N
P-13530,Product_13530,Grocery,Food,Brand_76,23459.07,11941.81,2022-02-24,Y
P-13531,Product_13531,Electronics,Mobile,Brand_44,24824.02,14097.24,2023-09-15,N
P-13532,Product_13532,Fashion,Men,Brand_45,33674.71,17181.99,2023-07-27,N
P-13533,Product_13533,Fashion,Women,Brand_67,18766.33,10874.62,2022-02-04,Y
P-13534,Product_13534,Grocery,Beverages,Brand_13,9758.24,5918.7,2022-10-13,Y
P-13535,Product_13535,Home,Furniture,Brand_14,15562.7,12392.98,2022-12-28,Y
P-13536,Product_13536,Grocery,Beverages,Brand_92,42236.53,24849.36,2023-12-23,Y
P-13537,Product_13537,Home,Decor,Brand_70,8589.37,5866.25,2024-10-08,Y
P-13538,Product_13538,Electronics,Laptop,Brand_11,22734.84,18136.07,2022-05-19,Y
P-13539,Product_13539,Home,Decor,Brand_74,18190.15,14257.73,2024-07-07,N
P-13540,Product_13540,Grocery,Food,Brand_59,4193.33,2405.44,2022-04-12,Y
P-13541,Product_13541,Fashion,Kids,Brand_1,43613.15,29626.59,2022-08-06,N
P-13542,Product_13542,Home,Decor,Brand_42,21838.61,13035.9,2023-08-26,Y
P-13543,Product_13543,Home,Furniture,Brand_73,20343.94,15093.77,2024-02-23,N
P-13544,Product_13544,Home,Decor,Brand_32,23460.2,17717.81,2024-06-09,N
P-13545,Product_13545,Grocery,Food,Brand_27,30607.92,15927.55,2023-11-17,Y
P-13546,Product_13546,Grocery,Food,Brand_77,1919.31,1459.46,2022-06-13,N
P-13547,Product_13547,Electronics,Laptop,Brand_43,48884.05,31329.95,2024-12-06,N
P-13548,Product_13548,Fashion,Women,Brand_18,28027.09,15101.21,2023-12-17,N
P-13549,Product_13549,Fashion,Women,Brand_68,27277.64,14110.57,2022-05-28,Y
P-13550,Product_13550,Fashion,Kids,Brand_22,47719.13,25897.39,2022-08-29,N
P-13551,Product_13551,Fashion,Men,Brand_33,45464.55,29471.01,2024-10-23,N
P-13552,Product_13552,Fashion,Men,Brand_80,30951.41,15825.43,2023-08-29,N
P-13553,Product_13553,Home,Furniture,Brand_61,27911.13,18556.12,2023-03-25,Y
P-13554,Product_13554,Home,Furniture,Brand_47,22127.21,11238.49,2023-12-28,Y
P-13555,Product_13555,Fashion,Kids,Brand_74,8258.72,5854.7,2024-12-24,N
P-13556,Product_13556,Fashion,Kids,Brand_71,31066.31,20548.63,2023-12-08,Y
P-13557,Product_13557,Grocery,Beverages,Brand_50,44167.63,29968.28,2024-03-07,Y
P-13558,Product_13558,Home,Furniture,Brand_34,28408.1,14632.75,2022-04-22,Y
P-13559,Product_13559,Electronics,Accessories,Brand_56,27476.01,14794.73,2022-03-15,Y
P-13560,Product_13560,Electronics,Laptop,Brand_32,13884.68,8228.33,2022-03-13,N
P-13561,Product_13561,Grocery,Food,Brand_2,24656.91,14395.23,2024-12-02,N
P-13562,Product_13562,Fashion,Women,Brand_86,8233.95,4493.02,2024-05-20,N
P-13563,Product_13563,Fashion,Women,Brand_59,7652.6,3987.81,2024-07-01,N
P-13564,Product_13564,Electronics,Accessories,Brand_84,15805.68,8362.02,2022-02-22,Y
P-13565,Product_13565,Home,Decor,Brand_55,38585.58,24274.41,2024-10-15,Y
P-13566,Product_13566,Fashion,Kids,Brand_35,31911.36,23804.17,2024-09-03,N
